invoice_id,vendor_id,vendor_name,vendor_category,date_issued,date_due,payment_terms,service_type,amount_subtotal,tax_rate,tax_amount,amount_total,status,payment_date,invoice_currency,po_number
INV-000629,V039,Logistics Provider 39,Warehousing,2025-01-09 00:49:00.540540540,2025-04-09 00:49:00.540540540,NET90,Air Freight,22925.94,0.1,2292.59,25218.53,Pending,,USD,PO-1429
INV-000630,V045,Logistics Provider 45,Customs Broker,2025-01-09 15:06:40.000000000,2025-03-10 15:06:40.000000000,NET60,Air Freight,24240.13,0.05,1212.01,25452.14,Approved,,USD,PO-9260
INV-000631,V042,Logistics Provider 42,Transportation,2025-01-10 05:24:19.459459460,2025-02-09 05:24:19.459459460,NET30,Customs Clearance,29952.5,0.05,1497.62,31450.12,Paid,2025-02-08 05:24:19.459459460,USD,PO-3458
INV-000632,V039,Logistics Provider 39,Warehousing,2025-01-10 19:41:58.918918920,2025-02-24 19:41:58.918918920,NET45,Road Transport,27313.37,0.05,1365.67,28679.04,Rejected,,USD,PO-9594
INV-000633,V014,Logistics Provider 14,Customs Broker,2025-01-11 09:59:38.378378380,2025-03-12 09:59:38.378378380,NET60,Cross-Border,42852.66,0.0,0.0,42852.66,Approved,,USD,PO-6778
INV-000634,V031,Logistics Provider 31,Customs Broker,2025-01-12 00:17:17.837837840,2025-02-11 00:17:17.837837840,NET30,Sea Freight,3425.35,0.0,0.0,3425.35,Approved,,USD,PO-6180
INV-000635,V005,Logistics Provider 5,Warehousing,2025-01-12 14:34:57.297297300,2025-03-13 14:34:57.297297300,NET60,Customs Clearance,41832.54,0.0,0.0,41832.54,Approved,,USD,PO-7028
INV-000636,V035,Logistics Provider 35,Freight Forwarder,2025-01-13 04:52:36.756756756,2025-02-27 04:52:36.756756756,NET45,Sea Freight,42352.31,0.0,0.0,42352.31,Approved,,USD,PO-1148
INV-000637,V023,Logistics Provider 23,Warehousing,2025-01-13 19:10:16.216216216,2025-02-12 19:10:16.216216216,NET30,Road Transport,14960.49,0.0,0.0,14960.49,Pending,,USD,PO-7406
INV-000638,V029,Logistics Provider 29,Customs Broker,2025-01-14 09:27:55.675675676,2025-02-28 09:27:55.675675676,NET45,Express Delivery,23679.75,0.1,2367.98,26047.73,Rejected,,USD,PO-9884
INV-000639,V043,Logistics Provider 43,Transportation,2025-01-14 23:45:35.135135136,2025-02-28 23:45:35.135135136,NET45,Last Mile Delivery,22488.39,0.0,0.0,22488.39,Approved,,USD,PO-1257
INV-000640,V011,Logistics Provider 11,Freight Forwarder,2025-01-15 14:03:14.594594596,2025-02-14 14:03:14.594594596,NET30,Last Mile Delivery,11706.98,0.0,0.0,11706.98,Approved,,USD,PO-8091
INV-000641,V018,Logistics Provider 18,Last Mile Delivery,2025-01-16 04:20:54.054054056,2025-02-15 04:20:54.054054056,NET30,Cross-Border,20443.05,0.1,2044.3,22487.35,Pending,,USD,PO-7284
INV-000642,V047,Logistics Provider 47,Freight Forwarder,2025-01-16 18:38:33.513513516,2025-02-15 18:38:33.513513516,NET30,Road Transport,3175.0,0.0,0.0,3175.0,Paid,2025-02-09 18:38:33.513513516,USD,PO-3767
INV-000643,V012,Logistics Provider 12,Last Mile Delivery,2025-01-17 08:56:12.972972972,2025-04-17 08:56:12.972972972,NET90,Customs Clearance,14613.28,0.05,730.66,15343.94,Paid,2025-04-15 08:56:12.972972972,USD,PO-6971
INV-000644,V009,Logistics Provider 9,Transportation,2025-01-17 23:13:52.432432432,2025-02-16 23:13:52.432432432,NET30,Cross-Border,41017.43,0.0,0.0,41017.43,Rejected,,USD,PO-4029
INV-000645,V010,Logistics Provider 10,Last Mile Delivery,2025-01-18 13:31:31.891891892,2025-02-17 13:31:31.891891892,NET30,Road Transport,14943.55,0.0,0.0,14943.55,Paid,2025-02-12 13:31:31.891891892,USD,PO-3649
INV-000646,V044,Logistics Provider 44,Last Mile Delivery,2025-01-19 03:49:11.351351352,2025-02-18 03:49:11.351351352,NET30,Warehousing,41092.13,0.05,2054.61,43146.74,Approved,,USD,PO-8455
INV-000647,V017,Logistics Provider 17,Freight Forwarder,2025-01-19 18:06:50.810810812,2025-02-18 18:06:50.810810812,NET30,Air Freight,27048.37,0.05,1352.42,28400.79,Approved,,USD,PO-8793
INV-000648,V038,Logistics Provider 38,Last Mile Delivery,2025-01-20 08:24:30.270270272,2025-03-21 08:24:30.270270272,NET60,Cross-Border,44113.27,0.05,2205.66,46318.93,Paid,2025-03-19 08:24:30.270270272,USD,PO-5050
INV-000649,V007,Logistics Provider 7,Freight Forwarder,2025-01-20 22:42:09.729729732,2025-04-20 22:42:09.729729732,NET90,Cross-Border,29164.2,0.05,1458.21,30622.41,Approved,,USD,PO-1508
INV-000650,V046,Logistics Provider 46,Freight Forwarder,2025-01-21 12:59:49.189189192,2025-03-07 12:59:49.189189192,NET45,Customs Clearance,2453.74,0.0,0.0,2453.74,Paid,2025-02-21 12:59:49.189189192,USD,PO-5126
INV-000651,V013,Logistics Provider 13,Transportation,2025-01-22 03:17:28.648648648,2025-02-21 03:17:28.648648648,NET30,Sea Freight,34095.59,0.05,1704.78,35800.37,Pending,,USD,PO-9912
INV-000652,V040,Logistics Provider 40,Freight Forwarder,2025-01-22 17:35:08.108108108,2025-03-23 17:35:08.108108108,NET60,Warehousing,3197.82,0.05,159.89,3357.71,Pending,,USD,PO-5268
INV-000653,V042,Logistics Provider 42,Transportation,2025-01-23 07:52:47.567567568,2025-03-24 07:52:47.567567568,NET60,Customs Clearance,23079.25,0.1,2307.93,25387.18,Paid,2025-03-11 07:52:47.567567568,USD,PO-4750
INV-000654,V009,Logistics Provider 9,Transportation,2025-01-23 22:10:27.027027028,2025-03-24 22:10:27.027027028,NET60,Road Transport,46541.91,0.05,2327.1,48869.01,Paid,2025-03-19 22:10:27.027027028,USD,PO-8791
INV-000655,V050,Logistics Provider 50,Transportation,2025-01-24 12:28:06.486486488,2025-03-10 12:28:06.486486488,NET45,Road Transport,9094.99,0.05,454.75,9549.74,Paid,2025-03-10 12:28:06.486486488,USD,PO-7070
INV-000656,V027,Logistics Provider 27,Transportation,2025-01-25 02:45:45.945945948,2025-02-24 02:45:45.945945948,NET30,Road Transport,20103.75,0.1,2010.38,22114.13,Pending,,USD,PO-2083
INV-000657,V002,Logistics Provider 2,Transportation,2025-01-25 17:03:25.405405408,2025-04-25 17:03:25.405405408,NET90,Express Delivery,36763.16,0.1,3676.32,40439.48,Paid,2025-04-14 17:03:25.405405408,USD,PO-9745
INV-000658,V005,Logistics Provider 5,Warehousing,2025-01-26 07:21:04.864864864,2025-04-26 07:21:04.864864864,NET90,Road Transport,44230.67,0.0,0.0,44230.67,Pending,,USD,PO-6373
INV-000659,V029,Logistics Provider 29,Customs Broker,2025-01-26 21:38:44.324324324,2025-03-27 21:38:44.324324324,NET60,Sea Freight,33876.21,0.1,3387.62,37263.83,Pending,,USD,PO-1141
INV-000660,V037,Logistics Provider 37,Warehousing,2025-01-27 11:56:23.783783784,2025-03-13 11:56:23.783783784,NET45,Warehousing,13650.49,0.0,0.0,13650.49,Approved,,USD,PO-9311
INV-000661,V038,Logistics Provider 38,Last Mile Delivery,2025-01-28 02:14:03.243243244,2025-03-14 02:14:03.243243244,NET45,Last Mile Delivery,34055.78,0.1,3405.58,37461.36,Pending,,USD,PO-1552
INV-000662,V019,Logistics Provider 19,Freight Forwarder,2025-01-28 16:31:42.702702704,2025-03-14 16:31:42.702702704,NET45,Air Freight,15539.65,0.1,1553.96,17093.61,Approved,,USD,PO-7426
INV-000663,V008,Logistics Provider 8,Customs Broker,2025-01-29 06:49:22.162162164,2025-04-29 06:49:22.162162164,NET90,Sea Freight,36203.03,0.0,0.0,36203.03,Approved,,USD,PO-9978
INV-000664,V048,Logistics Provider 48,Customs Broker,2025-01-29 21:07:01.621621624,2025-03-30 21:07:01.621621624,NET60,Sea Freight,47747.62,0.1,4774.76,52522.38,Approved,,USD,PO-3443
INV-000665,V045,Logistics Provider 45,Customs Broker,2025-01-30 11:24:41.081081084,2025-03-01 11:24:41.081081084,NET30,Express Delivery,36348.28,0.0,0.0,36348.28,Pending,,USD,PO-4587
INV-000666,V001,Logistics Provider 1,Last Mile Delivery,2025-01-31 01:42:20.540540540,2025-05-01 01:42:20.540540540,NET90,Last Mile Delivery,43281.14,0.1,4328.11,47609.25,Pending,,USD,PO-1490
INV-000667,V022,Logistics Provider 22,Customs Broker,2025-01-31 16:00:00.000000000,2025-04-01 16:00:00.000000000,NET60,Last Mile Delivery,1103.09,0.05,55.15,1158.24,Pending,,USD,PO-8343
INV-000668,V017,Logistics Provider 17,Freight Forwarder,2025-02-01 06:17:39.459459460,2025-04-02 06:17:39.459459460,NET60,Air Freight,36161.03,0.1,3616.1,39777.13,Pending,,USD,PO-4533
INV-000669,V007,Logistics Provider 7,Freight Forwarder,2025-02-01 20:35:18.918918920,2025-03-03 20:35:18.918918920,NET30,Air Freight,41649.79,0.0,0.0,41649.79,Paid,2025-03-01 20:35:18.918918920,USD,PO-3538
INV-000670,V025,Logistics Provider 25,Last Mile Delivery,2025-02-02 10:52:58.378378380,2025-03-04 10:52:58.378378380,NET30,Last Mile Delivery,2987.38,0.1,298.74,3286.12,Approved,,USD,PO-7527
INV-000671,V045,Logistics Provider 45,Customs Broker,2025-02-03 01:10:37.837837840,2025-03-05 01:10:37.837837840,NET30,Road Transport,43708.29,0.0,0.0,43708.29,Approved,,USD,PO-5129
INV-000672,V004,Logistics Provider 4,Transportation,2025-02-03 15:28:17.297297300,2025-03-20 15:28:17.297297300,NET45,Sea Freight,13578.02,0.0,0.0,13578.02,Approved,,USD,PO-5342
INV-000673,V036,Logistics Provider 36,Transportation,2025-02-04 05:45:56.756756756,2025-03-06 05:45:56.756756756,NET30,Customs Clearance,33599.31,0.05,1679.97,35279.28,Paid,2025-03-03 05:45:56.756756756,USD,PO-6609
INV-000674,V006,Logistics Provider 6,Last Mile Delivery,2025-02-04 20:03:36.216216216,2025-04-05 20:03:36.216216216,NET60,Air Freight,40217.39,0.05,2010.87,42228.26,Paid,2025-04-04 20:03:36.216216216,USD,PO-4759
INV-000675,V031,Logistics Provider 31,Customs Broker,2025-02-05 10:21:15.675675676,2025-03-07 10:21:15.675675676,NET30,Express Delivery,33470.56,0.0,0.0,33470.56,Paid,2025-02-21 10:21:15.675675676,USD,PO-4760
INV-000676,V019,Logistics Provider 19,Freight Forwarder,2025-02-06 00:38:55.135135136,2025-04-07 00:38:55.135135136,NET60,Express Delivery,5521.95,0.1,552.2,6074.15,Paid,2025-04-03 00:38:55.135135136,USD,PO-4801
INV-000677,V044,Logistics Provider 44,Last Mile Delivery,2025-02-06 14:56:34.594594596,2025-05-07 14:56:34.594594596,NET90,Air Freight,30219.75,0.0,0.0,30219.75,Approved,,USD,PO-6128
INV-000678,V039,Logistics Provider 39,Warehousing,2025-02-07 05:14:14.054054056,2025-03-24 05:14:14.054054056,NET45,Last Mile Delivery,27929.6,0.0,0.0,27929.6,Paid,2025-03-11 05:14:14.054054056,USD,PO-1166
INV-000679,V027,Logistics Provider 27,Transportation,2025-02-07 19:31:53.513513516,2025-05-08 19:31:53.513513516,NET90,Warehousing,45115.74,0.1,4511.57,49627.31,Paid,2025-05-06 19:31:53.513513516,USD,PO-1841
INV-000680,V010,Logistics Provider 10,Last Mile Delivery,2025-02-08 09:49:32.972972972,2025-05-09 09:49:32.972972972,NET90,Customs Clearance,104038.75,0.1,10403.88,114442.63,Approved,,USD,PO-5621
INV-000681,V026,Logistics Provider 26,Warehousing,2025-02-09 00:07:12.432432432,2025-04-10 00:07:12.432432432,NET60,Customs Clearance,16732.97,0.1,1673.3,18406.27,Approved,,USD,PO-5066
INV-000682,V019,Logistics Provider 19,Freight Forwarder,2025-02-09 14:24:51.891891892,2025-05-10 14:24:51.891891892,NET90,Air Freight,37742.69,0.1,3774.27,41516.96,Approved,,USD,PO-6805
INV-000683,V039,Logistics Provider 39,Warehousing,2025-02-10 04:42:31.351351352,2025-04-11 04:42:31.351351352,NET60,Road Transport,21221.09,0.0,0.0,21221.09,Rejected,,USD,PO-2105
INV-000684,V003,Logistics Provider 3,Warehousing,2025-02-10 19:00:10.810810812,2025-03-12 19:00:10.810810812,NET30,Warehousing,32658.71,0.0,0.0,32658.71,Paid,2025-03-02 19:00:10.810810812,USD,PO-5615
INV-000685,V045,Logistics Provider 45,Customs Broker,2025-02-11 09:17:50.270270272,2025-03-13 09:17:50.270270272,NET30,Customs Clearance,32676.05,0.05,1633.8,34309.85,Paid,2025-03-09 09:17:50.270270272,USD,PO-3839
INV-000686,V013,Logistics Provider 13,Transportation,2025-02-11 23:35:29.729729732,2025-04-12 23:35:29.729729732,NET60,Air Freight,44513.91,0.0,0.0,44513.91,Approved,,USD,PO-9163
INV-000687,V050,Logistics Provider 50,Transportation,2025-02-12 13:53:09.189189192,2025-03-14 13:53:09.189189192,NET30,Express Delivery,30335.93,0.1,3033.59,33369.52,Approved,,USD,PO-1818
INV-000688,V028,Logistics Provider 28,Freight Forwarder,2025-02-13 04:10:48.648648648,2025-03-30 04:10:48.648648648,NET45,Customs Clearance,25605.53,0.05,1280.28,26885.81,Pending,,USD,PO-9067
INV-000689,V020,Logistics Provider 20,Warehousing,2025-02-13 18:28:28.108108108,2025-05-14 18:28:28.108108108,NET90,Cross-Border,7804.69,0.1,780.47,8585.16,Pending,,USD,PO-6969
INV-000690,V028,Logistics Provider 28,Freight Forwarder,2025-02-14 08:46:07.567567568,2025-03-31 08:46:07.567567568,NET45,Warehousing,6671.14,0.0,0.0,6671.14,Paid,2025-03-25 08:46:07.567567568,USD,PO-2926
INV-000691,V008,Logistics Provider 8,Customs Broker,2025-02-14 23:03:47.027027028,2025-05-15 23:03:47.027027028,NET90,Warehousing,8561.76,0.05,428.09,8989.85,Paid,2025-05-02 23:03:47.027027028,USD,PO-7758
INV-000692,V041,Logistics Provider 41,Warehousing,2025-02-15 13:21:26.486486488,2025-03-17 13:21:26.486486488,NET30,Cross-Border,9420.58,0.1,942.06,10362.64,Approved,,USD,PO-8696
INV-000693,V039,Logistics Provider 39,Warehousing,2025-02-16 03:39:05.945945948,2025-04-02 03:39:05.945945948,NET45,Sea Freight,32255.98,0.05,1612.8,33868.78,Paid,2025-03-26 03:39:05.945945948,USD,PO-9635
INV-000694,V001,Logistics Provider 1,Last Mile Delivery,2025-02-16 17:56:45.405405408,2025-03-18 17:56:45.405405408,NET30,Express Delivery,37308.08,0.05,1865.4,39173.48,Approved,,USD,PO-6319
INV-000695,V003,Logistics Provider 3,Warehousing,2025-02-17 08:14:24.864864864,2025-05-18 08:14:24.864864864,NET90,Cross-Border,26969.58,0.0,0.0,26969.58,Rejected,,USD,PO-1230
INV-000696,V013,Logistics Provider 13,Transportation,2025-02-17 22:32:04.324324324,2025-04-18 22:32:04.324324324,NET60,Last Mile Delivery,41621.87,0.1,4162.19,45784.06,Approved,,USD,PO-3185
INV-000697,V028,Logistics Provider 28,Freight Forwarder,2025-02-18 12:49:43.783783784,2025-04-19 12:49:43.783783784,NET60,Last Mile Delivery,49571.9,0.05,2478.6,52050.5,Approved,,USD,PO-1208
INV-000698,V049,Logistics Provider 49,Transportation,2025-02-19 03:07:23.243243244,2025-04-05 03:07:23.243243244,NET45,Air Freight,41180.62,0.05,2059.03,43239.65,Approved,,USD,PO-3689
INV-000699,V025,Logistics Provider 25,Last Mile Delivery,2025-02-19 17:25:02.702702704,2025-03-21 17:25:02.702702704,NET30,Warehousing,35049.24,0.1,3504.92,38554.16,Pending,,USD,PO-1116
INV-000700,V033,Logistics Provider 33,Customs Broker,2025-02-20 07:42:42.162162164,2025-03-22 07:42:42.162162164,NET30,Sea Freight,27092.14,0.05,1354.61,28446.75,Pending,,USD,PO-2146
INV-000701,V038,Logistics Provider 38,Last Mile Delivery,2025-02-20 22:00:21.621621624,2025-04-06 22:00:21.621621624,NET45,Sea Freight,22993.8,0.05,1149.69,24143.49,Paid,2025-04-01 22:00:21.621621624,USD,PO-2422
INV-000702,V006,Logistics Provider 6,Last Mile Delivery,2025-02-21 12:18:01.081081080,2025-04-22 12:18:01.081081080,NET60,Customs Clearance,5135.23,0.05,256.76,5391.99,Paid,2025-04-13 12:18:01.081081080,USD,PO-1722
INV-000703,V044,Logistics Provider 44,Last Mile Delivery,2025-02-22 02:35:40.540540544,2025-05-23 02:35:40.540540544,NET90,Customs Clearance,20569.07,0.1,2056.91,22625.98,Paid,2025-05-20 02:35:40.540540544,USD,PO-3328
INV-000704,V045,Logistics Provider 45,Customs Broker,2025-02-22 16:53:20.000000000,2025-04-08 16:53:20.000000000,NET45,Cross-Border,45596.6,0.1,4559.66,50156.26,Pending,,USD,PO-2834
INV-000705,V032,Logistics Provider 32,Freight Forwarder,2025-02-23 07:10:59.459459464,2025-05-24 07:10:59.459459464,NET90,Sea Freight,40593.11,0.1,4059.31,44652.42,Paid,2025-05-14 07:10:59.459459464,USD,PO-1355
INV-000706,V045,Logistics Provider 45,Customs Broker,2025-02-23 21:28:38.918918920,2025-04-24 21:28:38.918918920,NET60,Cross-Border,11586.52,0.1,1158.65,12745.17,Pending,,USD,PO-7754
INV-000707,V047,Logistics Provider 47,Freight Forwarder,2025-02-24 11:46:18.378378376,2025-03-26 11:46:18.378378376,NET30,Express Delivery,23863.78,0.0,0.0,23863.78,Pending,,USD,PO-3835
INV-000708,V021,Logistics Provider 21,Customs Broker,2025-02-25 02:03:57.837837840,2025-04-26 02:03:57.837837840,NET60,Cross-Border,41019.44,0.05,2050.97,43070.41,Paid,2025-04-13 02:03:57.837837840,USD,PO-2410
INV-000709,V016,Logistics Provider 16,Warehousing,2025-02-25 16:21:37.297297296,2025-04-11 16:21:37.297297296,NET45,Customs Clearance,4301.84,0.1,430.18,4732.02,Paid,2025-04-06 16:21:37.297297296,USD,PO-2267
INV-000710,V021,Logistics Provider 21,Customs Broker,2025-02-26 06:39:16.756756760,2025-03-28 06:39:16.756756760,NET30,Warehousing,19982.24,0.05,999.11,20981.35,Pending,,USD,PO-3294
INV-000711,V011,Logistics Provider 11,Freight Forwarder,2025-02-26 20:56:56.216216216,2025-04-12 20:56:56.216216216,NET45,Cross-Border,42740.22,0.05,2137.01,44877.23,Pending,,USD,PO-9448
INV-000712,V037,Logistics Provider 37,Warehousing,2025-02-27 11:14:35.675675680,2025-04-13 11:14:35.675675680,NET45,Road Transport,20791.0,0.0,0.0,20791.0,Rejected,,USD,PO-4632
INV-000713,V036,Logistics Provider 36,Transportation,2025-02-28 01:32:15.135135136,2025-04-29 01:32:15.135135136,NET60,Warehousing,4803.12,0.1,480.31,5283.43,Pending,,USD,PO-3185
INV-000714,V035,Logistics Provider 35,Freight Forwarder,2025-02-28 15:49:54.594594592,2025-04-14 15:49:54.594594592,NET45,Sea Freight,27584.18,0.1,2758.42,30342.6,Approved,,USD,PO-6171
INV-000715,V019,Logistics Provider 19,Freight Forwarder,2025-03-01 06:07:34.054054056,2025-04-30 06:07:34.054054056,NET60,Sea Freight,43225.38,0.05,2161.27,45386.65,Paid,2025-03-02 06:07:34.054054056,USD,PO-2405
INV-000716,V020,Logistics Provider 20,Warehousing,2025-03-01 20:25:13.513513512,2025-03-31 20:25:13.513513512,NET30,Cross-Border,29923.99,0.1,2992.4,32916.39,Pending,,USD,PO-5997
INV-000717,V018,Logistics Provider 18,Last Mile Delivery,2025-03-02 10:42:52.972972976,2025-05-01 10:42:52.972972976,NET60,Warehousing,12087.68,0.05,604.38,12692.06,Pending,,USD,PO-5457
INV-000718,V047,Logistics Provider 47,Freight Forwarder,2025-03-03 01:00:32.432432432,2025-04-02 01:00:32.432432432,NET30,Customs Clearance,99138.70000000001,0.05,4956.94,104095.64,Approved,,USD,PO-3044
INV-000719,V041,Logistics Provider 41,Warehousing,2025-03-03 15:18:11.891891896,2025-05-02 15:18:11.891891896,NET60,Customs Clearance,23056.04,0.0,0.0,23056.04,Paid,2025-04-29 15:18:11.891891896,USD,PO-8870
INV-000720,V049,Logistics Provider 49,Transportation,2025-03-04 05:35:51.351351352,2025-06-02 05:35:51.351351352,NET90,Last Mile Delivery,29384.05,0.0,0.0,29384.05,Paid,2025-05-24 05:35:51.351351352,USD,PO-2653
INV-000721,V014,Logistics Provider 14,Customs Broker,2025-03-04 19:53:30.810810808,2025-06-02 19:53:30.810810808,NET90,Sea Freight,38208.2,0.0,0.0,38208.2,Paid,2025-05-29 19:53:30.810810808,USD,PO-2976
INV-000722,V015,Logistics Provider 15,Last Mile Delivery,2025-03-05 10:11:10.270270272,2025-04-19 10:11:10.270270272,NET45,Air Freight,5844.81,0.05,292.24,6137.05,Rejected,,USD,PO-9011
INV-000723,V031,Logistics Provider 31,Customs Broker,2025-03-06 00:28:49.729729728,2025-05-05 00:28:49.729729728,NET60,Last Mile Delivery,44592.95,0.1,4459.3,49052.25,Paid,2025-04-23 00:28:49.729729728,USD,PO-9126
INV-000724,V001,Logistics Provider 1,Last Mile Delivery,2025-03-06 14:46:29.189189192,2025-05-05 14:46:29.189189192,NET60,Customs Clearance,1603.18,0.0,0.0,1603.18,Approved,,USD,PO-6453
INV-000725,V003,Logistics Provider 3,Warehousing,2025-03-07 05:04:08.648648648,2025-04-06 05:04:08.648648648,NET30,Warehousing,19132.56,0.1,1913.26,21045.82,Approved,,USD,PO-7022
INV-000726,V016,Logistics Provider 16,Warehousing,2025-03-07 19:21:48.108108112,2025-04-21 19:21:48.108108112,NET45,Express Delivery,2343.6,0.0,0.0,2343.6,Paid,2025-04-21 19:21:48.108108112,USD,PO-9973
INV-000727,V023,Logistics Provider 23,Warehousing,2025-03-08 09:39:27.567567568,2025-05-07 09:39:27.567567568,NET60,Customs Clearance,20255.74,0.0,0.0,20255.74,Paid,2025-04-25 09:39:27.567567568,USD,PO-5080
INV-000728,V011,Logistics Provider 11,Freight Forwarder,2025-03-08 23:57:07.027027032,2025-04-22 23:57:07.027027032,NET45,Warehousing,26764.82,0.05,1338.24,28103.06,Paid,2025-04-22 23:57:07.027027032,USD,PO-5772
INV-000729,V012,Logistics Provider 12,Last Mile Delivery,2025-03-09 14:14:46.486486488,2025-06-07 14:14:46.486486488,NET90,Last Mile Delivery,26072.39,0.0,0.0,26072.39,Paid,2025-05-29 14:14:46.486486488,USD,PO-2529
INV-000730,V010,Logistics Provider 10,Last Mile Delivery,2025-03-10 04:32:25.945945944,2025-05-09 04:32:25.945945944,NET60,Sea Freight,9115.79,0.0,0.0,9115.79,Pending,,USD,PO-9833
INV-000731,V032,Logistics Provider 32,Freight Forwarder,2025-03-10 18:50:05.405405408,2025-05-09 18:50:05.405405408,NET60,Customs Clearance,33588.05999543062,0.05,1679.4,35267.46,Approved,,USD,PO-5789
INV-000731,V032,Logistics Provider 32,Freight Forwarder,2025-03-10 18:50:05.405405408,2025-05-09 18:50:05.405405408,NET60,Customs Clearance,32641.28,0.05,1632.06,34273.34,Approved,,USD,PO-5789
INV-000732,V016,Logistics Provider 16,Warehousing,2025-03-11 09:07:44.864864864,2025-04-25 09:07:44.864864864,NET45,Cross-Border,3194.14,0.1,319.41,3513.55,Approved,,USD,PO-4139
INV-000733,V008,Logistics Provider 8,Customs Broker,2025-03-11 23:25:24.324324328,2025-05-10 23:25:24.324324328,NET60,Warehousing,38333.43,0.0,0.0,38333.43,Pending,,USD,PO-5583
INV-000734,V038,Logistics Provider 38,Last Mile Delivery,2025-03-12 13:43:03.783783784,2025-04-26 13:43:03.783783784,NET45,Sea Freight,47385.58,0.05,2369.28,49754.86,Pending,,USD,PO-1721
